Diatermia okulistyczna *;1100.C -;5220;D.O.R.C;2012;Polymed;Okulistyka;;;2022-03-10;8-80-802-1/620;2013-04-02 data rozp.eksploat.;
Diatermia z przystawką argonowa *;JCC-200 APC-300;03511/C1589;Erbe;2006;Meriko;Pracownia Diagnostyki Endoskopowej;;Er med s.c.;2022-12-12;8-80-802 2/791;;
Diatronic *;DT-7B;1631;EiE Otwock;2004;Zalim;Dział Rehabilitacji i Fizykoterapii;;Zakłady naprawcze;2022-12-16;8-80-802-1/429;;
Diatronic *;DT-7B;1632;EiE Otwock;2004;Zalim;Dział Rehabilitacji i Fizykoterapii;;Zakłady naprawcze;2022-12-16;8-80-802-1/430;;
Diatronic *;DT-7B;1633;EiE Otwock;2004;Zalim;Dział Rehabilitacji i Fizykoterapii;;Zakłady naprawcze;2022-12-16;8-80-802-1/428;;
Diatronic *;DT 10B;554/04;EiE Otwock;2004;Zalim;Dział Rehabilitacji i Fizykoterapii;;Zakłady naprawcze;2022-12-16;8-80-802-1/427;;
Digestorium;;;;2020;;Radiologia;;;2019-08-05;5139;;
Drukarka  ;Drystar AXYS ;7407;AGFA;2013;Medikol;P S I M / ZDO;;;2023-02-21;;gwarancja  do 12 2017 przegl co 6- cy;
Drukarka Mitsubishi do ultrasongraf zest TOMEY *;P95DE -;4980;Mitsubishi;2012;Koperwas;Okulistyka;;;2023-02-21;8-80-802-1/621;2013-04-02 data rozp.eksploat.;
Drukarka termiczna * nie do przeglądu do kasacji ;Drystar 3000;5361/099;Agfa ;1999;DT;ZDO;;STM s.c. -Bytom;;8-80-808-1/565;;
Duodenoskop   w paszp. Wideiduodenoskop  do naprawy;TJF-145;2400865;Olimpus;2004;RegeneMed;Pracownia Diagnostyki Endoskopowej;;Endomed ;2019-01-28;8-80-802 1/554;;
Dwukanałowy stymulator - aparat do tensów ;EVO;F9101;EMILDUE;2016;Zalim;Dział Konsultacyjno- Leczniczy;;;2022-10-27;3948;;
Dźwig do podnoszenia chorych*;LA32VSH;30024305;LINAK;1993;Zalim;Reumatologii;;Z.N. Kubik;2020-10-27;8-80-802-1/118;;
Echokardiograf *;Vivid S5;SIN 1591VSS;GE HEALTHCARE;2010;ZTM Innovations;Pracownia EKG;;GE Medical;2022-10-24;8-80-802-2/865;;do przeglądu
Elektorkardiograf  *;Ascard B5 -;721/99/3P;Aspel;1999;Koperwas;SOR;;DT;2023-02-08;8-80-802-1/33;;
Elektorkardiograf *;Aspel A4 -;984/00/6P/ nowy nr 001740;Aspel;2000;Koperwas;SOR;;Zakł Napr.Tbg;2023-02-08;8-80-802-9/44;wymiana akum, kabel ielektr 2013,11;
Elektorkardiograf *;Ascard Mr. Red -;50905;Aspel;2005;Koperwas;SOR;;ResQ;2023-02-08;;w karetce;
Elektorkardiograf *;BTL-08MT plus -;733201;BTL Polska;2006;Aparatura Medyczna;SOR;;DT;2022-01-15;8-80-802-2/789;;
Elektorkardiograf *;E600G-;2009-05037;FARUM;2009;Aparatura Medyczna;Neurologia;;FARUM S.A;2022-01-29;8-80-802-2/846;;
Elektorkardiograf *;ASCARD3 Ascard3 LCD-;612/97;Aspel;1997;Koperwas;Chorób Wewnętrznych i Gastroenterologii;;Zakłady naprawcze ;2023-02-08;8-80-802-6\28;;
Elektriokardiograf *;ASCARD ORANGE;412;Aspel;2017;Koperwas;Przychodnia Nocna i Świąteczna Opieka;;;2023-02-08;4117;gwarancja 2 lata ;
Elektriokardiograf *;Aspel ASCARD;349;Aspel;2016;Koperwas;Onkologia kliniczna;;;2023-02-08;3992;;
Elektriokardiograf *;M- Trace ;;Medical ;2018;;Chirurgia Ogólna i Onkologiczna;;;;4260;;
Elektrokardiograf *;As Card Grey;4357;ASPEL;2015;Koperwas;SOR;;;2023-02-08;8855;;
Elektrokardiograf *;M-TRACE;743;M4Medical;2010;Aparatura Medyczna;Oddział Pediatryczny;124/ZP/14;DT;2022-01-11;8-80-802-1/693;;
Elektrokardiograf *;E60;2011-08023;Farum ;2011;Aparatura Medyczna;Onkologia kliniczna;;;2022-01-15;8-80-802-2/015;;
Elektrokardiogram M trace *;m-Medical ;3905;Medical;2017;Aparatura Medyczna;Kardiologiczny;;;2022-08-10;4166;;
Elektromagnes okulistyczny *;1690.C -;615;D.O.R.C;2012;Polymed;Okulistyka;;;2022-03-10;8-80-802-1/621;2013-04-02 data rozp.eksploat.;
Elektrometr;Dose 2;347;;2019;;Radiologia;;;2019-08-05;;oprzyrządowanie akceleratora nie wymagaj wyk przegl;
Elektrometr;Dose 2;348;;2019;;Radiologia;;;2019-08-05;;informacja z sewisu Varian  z 04 2022r;
Elektrostymulator- urządz do stymulacji mięśni*;GENESY 1200 PRO;B4A041005871;GLOBUS;2010;ZTM Innovations;Dział Rehabilitacji i Fizykoterapii;;;2021-09-09;8-80-802-8/858;;
Fantom;CIRS ISO Cube;IMT-IC.0484;;2019;;Radiologia;;;2019-08-05;;;
Fantom;CIRS ISO Cube;IMT-IC.0483;;2019;;Radiologia;;;2019-08-05;;;
Fantom - ( nie do przeglądu )*;Połówka;MD.4310-10/09;;2009;;SOR;;;;DZIXK10p1/1;;brak paszportu
Fantom - ( nie do przeglądu) *;Ania/Dres;MD.4310-10/09;;2009;;SOR;;;;DZIXK10p1/1;Przekazane dec. Dyr.. PXZP w Rzeszowie;brak paszportu
Fantom - ( nie do przehglądu) *;Dorosły człowiek;MD.4310-10/09;;2009;;SOR;;;;8.80/803;;brak paszportu
Fantom do oceny zniekształceń (nie do przeglądu );;;;2020;;ZDO;;;2020-03-15;5187;;
Fantom płytowy;SP34 RW3;19267;;2019;;Radiologia;;;2019-08-05;;;
Fantom płytowy;SP34 RW3;19267;;2019;;Radiologia;;;2019-08-05;;;
Fantom wodny;WP1D;20049-27703;;2019;Varian /Wamed;Radiologia;;;2019-08-05;;;
Fantom wodny;WP1D;20055-27704;;2019;;Radiologia;;;2019-08-05;;;
FLOW PRECISION (3) (Aparat do nieinwazyjnego wspom oddych);PLUS *;PFP00002535-E;Vapotcherm;2018;Doutchmed;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-03-30;4251;gwarancja 36-m-cy WOŚP;
Foropter manualny *;TMP-1000-;RLDF0050;TOMEY;2012;Koperwas;Okulistyka;;;2023-02-21;8-80-802-1/633;2013-04-02 data rozp.eksploat.;
Fotel do chemioterapii *;DIA-BM32A;1711;BIO-RAD;2015;;Dzienny Chemioterapii;;;;3916;;
Fotel do chemioterapii *;DIA-BM32A;1711;BIO-RAD;2015;;Dzienny Chemioterapii;;;;3917;;
Fotel do ćwiczeń oporowych kończyn własny zakres *;FR-T/B;012/11/04;;2004;DT;Dział Rehabilitacji i Fizykoterapii;;;2017-03-31;8-80-802-1/431;;
Fotel ginekologiczny *;FG 04,0 -;414/ paszp. 1004/00414;Famed Żywiec;2004;Zalim;Ginekologiczny;;DT;2021-12-18;8-80-802- 1/458;;
Fotel okulistyczny *;PC-1 -;9354;MDT;2012;Koperwas;Okulistyka;;;2023-02-21;8-80-808-1/115;2013-04-02 data rozp.eksploat.;
Fotel okulistyczny porad*;PC-1;9395;MDT;2012;Koperwas;Okulistyka;;;2023-02-21;;;
Fotel operatora OC-1 *;OC-1 -;9353;MDT;2012;Zalim;Blok Operacyjny;;;2023-02-21;8-80-802-1/117;;
Fotel Operatora okulistyczny - stół operacyjny ogólnochirurgiczny *;UFSK  Sugi Line - 500 XLE;2473  - 3946;Consultronic;2018;Koperwas;Blok Operacyjny / Okulistyka;;;2023-02-21;4314;gwarancja 36 m-cy umowa 112/ZP/UE/18;
FUNDUSKAMERA *;VISULAM 500;1101091;Carl Zeiss;2014;Koperwas;Okulistyka;;;2023-02-21;;2013-04-02 data rozp.eksploat.;
Glukometr - ( nie do przeglądu ) *;Glucotrend;GAD2671862;;2000;P24;SOR;;;;;;brak paszportu
Glukometr - ( nie do przeglądu ) *;Accu-Chec;GN02150178;Hand Prod;2006;P24;SOR;;;;;;brak paszportu
Glukometr - ( nie do przeglądu ) *;Ascensja Entrust;AE5000361210;Bayer ;2007;P24;SOR;;;;8-80-80201/190;;brak paszportu
Glukometr - ( nie do przeglądu ) *;Contour;3728505;Bayer;2007;;Onkologia kliniczna;;;;; 3 szt do przeglądu;
Główna  Stacja;RUE 20;79;;1981;DT;Dział techniczny;;DT;2017-07-12;;;
Holter ciśnieniowy *;Holcard-;476;;2013;ZTM Innovations;Neurologia;;;2022-10-24;8-80-802-1/12;;
Holter ciśnieniowy Oscar 2 *;Sun Tech ;8597;;2005;ZTM Innovations;Pracownia EKG;;;2022-10-24;8-80-802-1/643;;
Holter- zestaw monitor ,drukarka *;4 rekorderów 300-7;PC922AHAKD                          ;Oxford;2005;koperwas;Pracownia EKG;;DT;2023-03-23;8-80-802-1/636;;do przeglądu
ID Pipetor - wyk Diahem odrębnie *;FP -6;E19Z01961;BIO-RAD;2020;Diahem;Pracownia Immunologii Transfuzjologii ;;;2021-06-09;5188;;
Infant Flow -Zestaw wspomagania oddechu *;SiPAP;BDN 02321;Dutchmed;2014;Medikom;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-06-15;8-80-802-2/284;gwarancja 16.01.2017;
Infant Flow -Zestaw wspomagania oddechu *;SiPAP;AKN 02106;UIASYS;2009;Medikom;Noworodków, Wcześniaków i Patologii Noworodka.;;Dutchmed;2022-06-15;8-80-802-1/927;09.2009-08.11.2012;
Inhalator *;Medineb F 700 -;08A5220006;MRDineb;2012;Zakł Tech Med.;Otolaryngologia;;DT;2022-07-14;0975-134*4/42/1;;
Inhalator *;Medineb F 700 -;08A5220054;MEDineb;2012;Zakł Tech Med.;Otolaryngologia;;DT;2022-07-14;0975-134*4/42;;
Inhalator *;Tajfun;116;;2014;Zalim;Neurologia;;;2021-09-28;3709;;
Inhalator *;Tajfun;111;;2014;Zalim;Neurologia;;;2021-09-28;3710;;
Inhalator *;MedIneb F700-;10A3200057;Flaem Nuova Spa;2010;Zakł Tech Med.;Chirurgia Ogólna i Onkologiczna;;DT;2022-07-14;0975-134*4/42/10;;
Inhalator Pneumat. *;PARI-MASTER;AZW1B0019;Pari Werk GmbHGermany;1997;Zakł Tech Med.;Ortopedia;;DT;2022-07-14;8-80-802-1/704;;
Inhalator/ Nebulizator * do kasacji;Respira -;A902305492;Pmt;2006;Koperwas;SOR;;DT;2019-12-19;4-42/12;na bieżąco;
Inhalator/ Nebulizator * do kasacji;Respira -;A902305/002986;Pmt;2006;Koperwas;SOR;;DT;2019-12-19;4-42/13;na bieżąco;
Inhalator/ Nebulizator *do kasacji;Respira -;A902305493;Pmt;2003;Koperwas;SOR;;DT;2019-12-19;4/42/11;na bieżąco;
Inhalator/Nebulizator *;Astra Zeneca -;Ob concept 1021200005;Aeromedica;2000;Koperwas;SOR;;DT;2022-01-13;4-42-11-1/1;;
Inhalatotr kompresowy *;NEB 10A ;4415/27526-0022;Micfolife;2015;DT;Anestezjologii i Intensywnej Terapii;;;2017-06-23;03001/08;;
Inhalatotr kompresowy *;NEB 10A ;4415/27526-0019;Microlife;2015;DT;Anestezjologii i Intensywnej Terapii;;;2017-06-23;03001/08;;
Inkubator   -    do kasacji brak części zamiennych do naprawy SKASOWANY;ATOM V-85;7100202;ATOM;1998;Koperwas;Chirurgii Dziecięcej i Urazowej ;;DT;2023-02-21;8-80-802-5/47;skasowany;
Inkubator -  gwarancja do 27.09. 2024r *;Air Inci -  ATOM;190600361;ATOM;2019;Doutchmed;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-04-25;4556;gwarancja 36 m-cy WOŚP;
Inkubator *;FR 00054 ;0009 ARLL 8000 IC;Drager Medical AG;1997;Koperwas;Oddział Pediatryczny;;'';2022-07-22;8-80-802-5/41;;
Inkubator *;Isolette CZHS-IC;ZN 05868;Hill-ROM Air Shields;2000;Meriko;Noworodków, Wcześniaków i Patologii Noworodka.;;DT;2022-05-30;8-80-802-9/53;;
Inkubator *;Isolette CZHS-IC;ZX 05866;Hill-ROM Air Shields;2000;Meriko;Noworodków, Wcześniaków i Patologii Noworodka.;;DT;2022-05-30;8-80-802-9/51;;
Inkubator *;Isolette CZHS-IC;ZX 05867;Hill-ROM Air Shields;2000;Meriko;Noworodków, Wcześniaków i Patologii Noworodka.;;'';2022-05-30;8-80-802-9/52;;
Inkubator Babytherm 800 otwarty- dar *;FR 00048;ARHM 0055;Drager Babytherm 8000;1995;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;Drager Polska Servis;2022-07-22;8-80-801-4/4;758;
Inkubator otwarty Resuscitative *; RW 82 VHA;LN 00404;Hill-ROM Air Shields;2000;Meriko;Noworodków, Wcześniaków i Patologii Noworodka.;;ascor;2022-05-30;8-80-802-9/50;;
Inkubator Stacjonarny  - do kasacji brak części zamiennych do naprawy SKASOWANY;ATOM 850 WSC;1081438;ATOM;1993;Koperwas;Chirurgii Dziecięcej i Urazowej ;;DT;2023-02-21;8-80-802-1/110;Skasowany;
Inkubator transportowy *;TI 500-1C;YN 02030;Hill-ROM Air Shields;2000;Meriko;Noworodków, Wcześniaków i Patologii Noworodka.;;';2022-05-30;8-80-802-9/59;;
Inkubator zamknięty /dar/ +lampa do fototerpi 2 szt *;8000 S.C,lamp ARLC0008 / w pasz. FR00053-16;ARPD 0018,lamp 9410012;Drager Medical AG;2001;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;Meriko;2022-07-22;8-80-802-9/347;;
Inkubator zamknięty do intensywnej opieki *;8000 S.C.;ARLL-0012;Drager Medical AG;1997;Koperwas;Oddział Pediatryczny;;DT;2022-07-22;8-80-802-5/42;;
Inkubator zamknięty Isolete *;Isolete C 2000;EU 29889;Drager Medical AG;2014;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-07-05;3662;gwarancja 31.01.2017;
Interdyn   -  do kasacji *;ID-99;625;PEM W-wa;1990;Technomex;Dział Rehabilitacji i Fizykoterapii;;DT;2017-01-23;8-80-802-1/671;;
Interdynamic *;ID 4C;17015;EiE Otwock;2018;Zalim;Dział Rehabilitacji i Fizykoterapii;;;2022-12-16;4209;24 m-ce gwarancji;
Interdynamic *;JD-8C;1083;EiE Otwock;2008;Zalim;Dział Rehabilitacji i Fizykoterapii;;;2022-12-16;8-80-802-1/830;;
Interdynamic *;ID8C;549/04;EiE Otwock;2004;Zalim;Dział Rehabilitacji i Fizykoterapii;;Zakłady naprawcze;2022-12-16;8-80-802-1/567;;
Intervac  -  do kasacji *;IV-01;16;Zem W-wa;1990;TECHNOMEX;Dział Rehabilitacji i Fizykoterapii;;DT;2016-11-30;8-80-802-1/672;;
In-Vac - Med. *; ;006/2008;Meden-Inmed;2008;Zalim;Dział Rehabilitacji i Fizykoterapii;;Kubik;2021-10-27;8-80-802-1/831;;
In-Vac - Med.*;InVacMed;16;Meden-Inmed;2004;Zalim;Dział Rehabilitacji i Fizykoterapii;;Zakłady naprawcze;2021-10-27;8-80-802-1-521;;
In-Vac-Med. ( urządzenie do masazu podciśnieniowego) *;;012-2017;Meden Inmed;2018;Zalim;Dział Rehabilitacji i Fizykoterapii;;;2021-10-27;4196;24 m-ce gwarncji;
Jednostka  - gniazdko grzewcze + materac   gwar do 04 2022 * ;MCM1; 624 -19/10588C;EM-MED.;2019;EM-MED.;Noworodków, Wcześniaków i Patologii Noworodka.;;;2023-05-17;4500;gwarancja 36-m-cy WOŚP;
Jednostka - gniazdko  grzewcze + materac   gwar do 04 2022 *;MCM1; 661 -19/10560C;EM-MED.;2019;EM-MED.;Noworodków, Wcześniaków i Patologii Noworodka.;;;2023-05-17;4499;gwarancja 36-m-cy WOŚP;
Kabina do ćwiczeń  i zawieszeń  własny zakres *;WSC-4;12334;Tech Med.;2008;DT;Dział Rehabilitacji i Fizykoterapii;;;2017-03-31;8-80-802-1/338;;
Kapnograf *;EMMA;143072;Promed;2018;Koperwas;SOR;;;2023-02-08;4274;;
Kapnograf z wypos.  przek na Ginekologię - skasowany ;Capnogard -;752418/ w paszp. 75-2418AAPWWZZ;Novametrix;1996;Koperwas;Położniczo - Ginekologiczny i Patologii Ciąży;;DT;2019-12-18;8-80-802-4/58;Zgłoszono do przeglądu 27.11.2014;
Kardimonitor *;EFFICIA  CM 150;62673352;Philips;2019;Medikom;Noworodków, Wcześniaków i Patologii Noworodka.;;;2023-02-27;4553;gwarancja 36-m-cy;
Kardiomonitor;EFFICA CM 150;92384068;Philips;2020;Viridian /Philips;Chirurgii Dziecięcej i Urazowej ;;;2023-04-05;5581;WOŚP gwarancja do 23.01,2023r;
Kardiomonitor;B105;SQE19120579WA;GE Medikal;2019;;Noworodków, Wcześniaków i Patologii Noworodka.;;;;4513;gwarancja do 03.06.2022;
Kardiomonitor ;MP5 ;DE74807323;Philips;2007;Koperwas;Chirurgii Dziecięcej i Urazowej ;;Philips ;2022-01-10;8-80-802-1/815;Gwarancja do 04.04.2011r;
Kardiomonitor ;Fx 862;253;Emtel - Zabrze;1997;Zalim;Chirurgii Dziecięcej i Urazowej ;;Zakłady naprawcze;2022-02-01;8-80-802-5/15;;
Kardiomonitor  ;PC-800;J0100-QJ004190;Adverti;2020;;Covid-1;;;;;;
Kardiomonitor  ;PC-800;J0100-QJ004199;Adverti;2020;;Covid-1;;;;;;
Kardiomonitor  - przek na laryngologie ;Diascope NT 3050 -;12008615;S&W;1997;Zalim;Otolaryngologia;;DT;2021-01-22;8-80-802-6\21; Brak na oddziale - ma być skasowany w maju 2022r.;
Kardiomonitor  - sala 132 *;FM -;6583845;GE ;2010;Anmediq;Neurologia;;PROMED;2023-03-09;8-80-802-2/836;;
Kardiomonitor -  użyczony - przegl co dwa lata *;Vista 120S;S1SNE1346;;2020;;Kardiologiczny;;;2021-06-21;;Podkarpacki Urząd Wojewódzki um 93/ZK/2021 Covid;
Kardiomonitor -  użyczony - przegl co dwa lata *;Vista 120S;S1SNE0199;;2020;;Kardiologiczny;;;2021-06-21;;Podkarpacki Urząd Wojewódzki um 93/ZK/2021 Covid;
Kardiomonitor -  użyczony - przegl co dwa lata *;Vista 120S;S1SNE1786;;2020;;Otolaryngologia;;;2021-06-21;;Podkarpacki Urząd Wojewódzki um 93/ZK/2021 Covid;
Kardiomonitor -  użyczony - przegl co dwa lata *  11.2022 ;Vista 120S;S1SNE1980;Drager;2020;gwarancja do 11.2024;Covid-1 ;;;2021-06-21;;Podkarpacki Urząd Wojewódzki um 93/ZK/2021 Covid;
Kardiomonitor -  użyczony - przegl co dwa lata * 11.2022.;Vista 120S;S1SNE0409;Drager;2020;gwarancja do 11.2024;Covid-1 ;;;2021-06-21;;Podkarpacki Urząd Wojewódzki um 93/ZK/2021 Covid;
Kardiomonitor -  użyczony - przegl co dwa lata * gwar 24 m-ce;Vista 120S;S1SNE1778;Drager;2020;;SOR;;;2021-06-21;8-80-802/586;Podkarpacki Urząd Wojewódzki um 93/ZK/2021 Covid;
Kardiomonitor  (Piś darowizna wyjasnić) * do kasacji;MEC 1000 -;AQ69B9931;Hewlett Packard;2006;Zalim;Chorób Wewnętrznych i Gastroenterologii;;DT;2022-01-22;8-80-802-6/17;T;
Kardiomonitor - do aparatu do zniecz. SM718290027WA (5) *II półrocz 2024;B650;SQC18280011HA;GE;2018;GE Medical;Blok Operacyjny;;;2022-09-20;;Nowy gwarancja 60 m-cy umowa nr 111 ZP/UE/18 ;
Kardiomonitor - do aparatu do zniecz. SM718290028WA (5) * II półrocz 2024;B650;SQC18280010HA;GE;2018;GE Medical;Blok Operacyjny;;;2022-09-20;;Nowy gwarancja 60 m-cy;
Kardiomonitor - do aparatu do zniecz. SM718300011WA (5) * II półrocz 2024;B650;SQC18280012HA;GE;2018;GE Medical;Blok Operacyjny;;;2022-09-04;;Nowy gwarancja 60 m-cy;
Kardiomonitor  do aparatu do znieczul." Carestation" * Blok *;B - 40;SKZ 18470092 WA;GE Medical;2018;Koperwas;SOR;;;2022-12-15;;umowa 328/ZP/2018 z 18.12.2018 gwarancja 24 m-ce;
Kardiomonitor - do aparatu do znieczuleń AMVE 00156. ;B 650;SQC18450120HA;GE Medical;2018;Servsystems;Sala Cięć Cesarskich;;;2022-09-22;;gwarancja 24 m-ce;
Kardiomonitor - do kasacji brak możliwości naprawy *;LP-10;96083212;HME ;1996;Zalim;Oddział Pediatryczny;;DT;2020-09-28;8-80-802-4/55;;
Kardiomonitor  ECG 8031 - do kasacji *;Biazet 8031 -;10445208;Biazet;1999;Aparatura Medyczna;Chorób Wewnętrznych i Gastroenterologii;128/ZP/14;DT;2019-09-25;T-8-80-802-6\350;T;
Kardiomonitor - monitor przyłóżk      do kasacji*;Diaskope                       3050;12008613;Medico Technik;1997;ANES-MED.;Oddział Pediatryczny;;DT;2018-10-05;8-80-802-8/7;;
Kardiomonitor  sala obserwacyjna*;CCM S/5 -;4636367;Datex Ohmeda ;2002;Aparatura Medyczna;SOR;;Zakł Napr Tbg;2019-09-25;8-80-802-9/438;Do wymiany akumulatory;
Kardiomonitor - uzyczony - przegl co dwa lata  * 11 2022;Vista 120;S1SNE1781;Drager;2020;gwarancja do 11.2024;Covid-1;;;;;Podkarpacki Urząd Wojewódzki um 62/ZK/2020 Covid;
Kardiomonitor - uzyczony - przegl co dwa lata  * 11 2022;Vista 120;S1SNE0856;Drager;2020;gwarancja do 11.2024;Covid-1;;;;;Podkarpacki Urząd Wojewódzki um 62/ZK/2020 Covid;
Kardiomonitor - uzyczony - przegl co dwa lata  * 11 2022;Vista 120;S1SNE1719;Drager;2020;gwarancja do 11.2024;Covid-1;;;;;Podkarpacki Urząd Wojewódzki um 62/ZK/2020 Covid;
Kardiomonitor - uzyczony - przegl co dwa lata  * 11 2022;Vista 120;S1SNE1780;Drager;2020;gwarancja do 11.2024;Covid-1;;;;;Podkarpacki Urząd Wojewódzki um 62/ZK/2020 Covid;
Kardiomonitor - uzyczony - przegl co dwa lata  * 11 2022;Vista 120 S;S1SNE1482;Drager;2020;gwarancja do 11.2024;Covid-1;;;2021-11-18;;Podkarpacki Urząd Wojewódzki um 93/ZK/2020 Covid;
Kardiomonitor - uzyczony - przegl co dwa lata  * 11 2022;Vista 120 S;S1SNE1957;Drager;2020;gwarancja do 11.2024;Covid-1;;;2021-11-18;;Podkarpacki Urząd Wojewódzki um 93/ZK/2020 Covid;
Kardiomonitor (5) * II półrocze 2024;B450;SNE18271002HA;GE;2018;GE Medical;Blok Operacyjny;;;2022-09-04;4338;Nowy gwarancja 60 m-cy;
Kardiomonitor (5) * II półrocze 2024;B450;SNE18271005HA;GE;2018;GE Medical;Blok Operacyjny;;;2022-09-04;4339;Nowy gwarancja 60 m-cy;
Kardiomonitor (5) * II półrocze 2024;B450;SNE18271013HA;GE;2018;GE Medical;Blok Operacyjny;;;2022-09-04;4340;Nowy gwarancja 60 m-cy;
Kardiomonitor *;NORTHERN VENUS;F1108141;ANMEDIQ;2017;Aparatura Medyczna;SOR;;;2023-03-09;4141;;
Kardiomonitor *;NORTHERN VENUS;F1108130;ANMEDIQ;2017;Aparatura Medyczna;SOR;;;2023-03-09;4142;;
Kardiomonitor *;iM 70;36080-M18B13260001;PROMED;2018;Zalim;SOR;;;2021-10-26;4270;;
Kardiomonitor *;B 650;SQC18450032HA;GE Medical;2018;Aparatura Medyczna;Pracownia Diagnostyki Endoskopowej;;;2022-09-22;;gwarancja 24 m-ce;
Kardiomonitor *;iM 80;M15802200001;;2015;Aparatura Medyczna;Oddział Pediatryczny;;;2022-01-11;3851;wg instrukcji obsługi przegląd po dwóch latach;
Kardiomonitor *;VM 4;US12560736;PHILPS;2012;Medikom;Onkologia kliniczna;;;2023-02-27;8-80-802-2/012;;
Kardiomonitor *;COMPACT 9;1100093;ECONET;2014;Zalim;Noworodków, Wcześniaków i Patologii Noworodka.;;;2021-09-28;3693;;
Kardiomonitor *;iM 80;360068-M17B01290002;PROMED;2017;Aparatura medyczna;Ortopedia;;;2022-01-15;4144;;
Kardiomonitor *;IM80;M15806730001;EDAN;2015;Aparatura Medyczna;Chirurgia Ogólna i Onkologiczna;;;2022-01-11;3845;data dostawy 03.09.2015;
Kardiomonitor *;iM 80;360068-M17B01290001;EDAN;2017;Aparatura Medyczna;Anestezjologii i Intensywnej Terapii;;;2022-02-02;;na Covid ;
Kardiomonitor *;Trendscope 8031;10389539;Medico Teknik;1991;Zalim;ZDO;;Naprawa Sprzętu Medycznego – Wiesław Kubik;2021-09-28;8-8-802-1/103;;
Kardiomonitor / jest na Bloku Operac - przek ;B 650;SQC18450119HA;GE Medical;2018;Anmediq;Anestezjologii i Intensywnej Terapii;;;2023-03-09;;gwarancja 24 m-ce;
Kardiomonitor / jest na Bloku Operac - przek ;B 650;SQC18450114HA;GE Medical;2018;Anmediq;Anestezjologii i Intensywnej Terapii;;;2023-03-09;;gwarancja 24 m-ce;
Kardiomonitor /Monitor (na covid) *;B 20-;SGF 11390098WA;GENIUS;2011;Anmediq;Kardiologiczny;;;2023-03-09;8-80-802-2/217;na gwarancji;
Kardiomonitor /Monitor *;B 20-;SGF 11440268WA;GENIUS;2011;Anmediq;Kardiologiczny;;;2023-03-09;8-80-802-2/225;na gwarancji;
Kardiomonitor /Monitor *;B 20-;SGF 11440281WA;GENIUS;2011;Anmediq;Kardiologiczny;;;2023-03-09;8-80-802-2/224;na gwarancji;
Kardiomonitor /Monitor *;B 20-;SGF 11390117WA;GENIUS;2011;Anmediq;Kardiologiczny;;;2023-03-09;8-80-802-2/226;na gwarancji;
Kardiomonitor ASPEL*;Monicard Basic F V003;14./09/  42992;ASPEL;2009;Zalim;Ortopedia;;DT;2020-09-25;8-80-802-1/923;;
Kardiomonitor -d apar zniecz Aestiv AMVD 00157  do kasacji przek na Ukrainę ;D-VNCI-15.03 /sala nr 4-;AM 4332893-1H/747038328;DATEKS-OHMEDA;2001;Servsystems;Blok Operacyjny;;;2021-08-31;80-80-802-1/190;do naprawy ;
Kardiomonitor Diascope *; Traveller 4041;SN 12096758;ARTEMA MEC A/S;2000;Zalim;Noworodków, Wcześniaków i Patologii Noworodka.;;anesmed;2021-09-28;8-80-802-9/87;;
Kardiomonitor Diascope * ;Traveller 4041;SN 12096759;ARTEMA MEC A/S;2000;Zalim;SOR;;anesmed;2021-11-07;8-80-802-9/88;;
Kardiomonitor EDAN   kabel wym,czujnik *;IM 80;M14705770001;Edan;2014;Aparatura medyczna;Neurologia;;;2022-01-15;3718;;
Kardiomonitor EDAN  *;IM 80;M145820015;Edam;2014;Aparatura Medyczna;Blok Operacyjny;;;2022-02-02;3800;;
Kardiomonitor EDAN  *;IM 80;M145820014;Edam;2014;Aparatura Medyczna;Blok Operacyjny;;;2022-01-11;3801;;
Kardiomonitor EDAN *;IM 80;M14705770003;;2014;Aparatura medyczna;Neurologia;;;2022-01-15;3720;;
Kardiomonitor EDAN *;IM 80;M14705770002;;2014;Aparatura medyczna;Neurologia;;;2022-01-15;3719;;
Kardiomonitor EDAN *;IM 80;M14705770004;;2014;Aparatura medyczna;Neurologia;;;2022-01-15;3721;;
Kardiomonitor IM 50 *;M50 -;M13305320001;EDAN;2013;Aparatura Medyczna;Położniczo - Ginekologiczny i Patologii Ciąży;;;2022-01-11;8-80-802-1/353;;
Kardiomonitor komputerowy modułowy *;MO-11 -392 -;1882-2004;Braun;2004;Medikom;Ginekologiczny;;Zakłady naprawcze ;2023-01-17;8-80-802- 1/577;;
Kardiomonitor M 80 *;M80 -;M12504680005;EDAN;2013;Aparatura medyczna;Położniczo - Ginekologiczny i Patologii Ciąży;;;2022-01-11;8-80-802-1/593;;
Kardiomonitor M 80 *;M80 -;M13307520001;EDAN;2013;Aparatura medyczna;Położniczo - Ginekologiczny i Patologii Ciąży;;;2022-01-11;8-80-802-1/592;;
